Country Name,Country Code,Series Name,Series Code,2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Argentina,ARG,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,22.7513236999512,35.1758804321289,26.2135925292969,44.1747589111328,45.8937187194824,46.8599052429199,40.8653831481934,36.9668235778809,42.6540298461914,52.1327018737793,49.2891006469727,48.3412322998047,45.7142868041992,46.1904754638672,52.8571434020996,53.3333320617676,47.1698112487793,43.8679237365723,45.2830200195312,47.6415100097656,44.3396224975586
Argentina,ARG,Urban population (% of total population),SP.URB.TOTL.IN.ZS,89.5616701920513,89.752468256564,89.9397208794212,90.1233737736072,90.3033726521064,90.4796632279031,90.6521912139817,90.8209023233265,90.9930051940977,91.1072286738406,91.2041217246797,91.3014507719473,91.3975345472954,91.4923019108628,91.5856817228217,91.6776028433824,91.7679941327998,91.8567844513802,91.9439026594897,92.0292776175651,92.112838186126
Argentina,ARG,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..,42.1599998474121,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Argentina,ARG,Poverty headcount ratio at $8.30 a day (2021 PPP) (% of population),SI.POV.UMIC,49.1,33.1,28.6,24.5,19.9,18.9,16.7,15.2,13.6,11.3,10.3,10.4,11.7,..,11.5,9.8,12.5,14.9,18.3,14.2,13.9
Argentina,ARG,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30.3,25.7,32,35.5,42,37.3,39.2
Argentina,ARG,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,8861.56199282278,9545.53194119994,10302.4465316428,11099.7509190602,11870.2791559298,12811.9021206578,13197.3570267029,12285.3784651865,13387.1553748458,14040.6189124444,13754.4254235596,13946.0950832252,13456.1319159151,13679.6264980954,13265.8860639123,13520.1129846159,13058.3285449954,12706.3978108968,11393.0505957877,12549.2811699342,13276.8232110189
Armenia,ARM,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.13504004478455,2.1450400352478,2.48673009872436,2.71202993392944,2.71577000617981,3.01893997192383,3.17272996902466,3.84079003334045,3.24900007247925,3.14385008811951,2.77248001098633,2.65018010139465,2.24724006652832,2.80591011047363,2.75812005996704,2.70759010314941,2.11331180512289,2.15984239839771,2.70555996894836,2.76784992218018,2.4918999671936
Armenia,ARM,"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,..,..,..,..,..,..,..,..,..,..,..,14.8701,14.57604,..,..,..,..,..,..,..,..
Armenia,ARM,Gini index,SI.POV.GINI,34.8,33,37.5,36,29.7,31.2,29.2,28,30,29.4,29.6,30.6,31.5,32.4,32.5,33.6,34.4,30,25.1,27.9,27.9
Armenia,ARM,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,37.5661392211914,51.7587928771973,40.7766990661621,42.7184448242188,38.164249420166,47.8260879516602,44.230770111084,52.6066360473633,49.7630348205566,44.0758285522461,51.1848335266113,50.2369651794434,35.7142868041992,37.1428565979004,22.380952835083,25.238094329834,29.7169818878174,30.1886787414551,20.2830181121826,18.8679237365723,19.3396224975586
Armenia,ARM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,64.7396211980252,64.6663537455064,64.5972633621116,64.5334210637509,64.4758978663344,64.4257647857723,64.3840928379746,64.3519530388516,64.3304164043132,64.3207449145194,64.3268379506998,64.3584061131466,64.4142934233291,64.4929623431549,64.5928753345316,64.7124948593667,64.8502833795679,65.0047033570428,65.174217253699,65.3572875314441,65.5624462874485
Armenia,ARM,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..,..,..,..,..,87.5961544839807,..,89.9814155908752,90.3963600803793,90.2399978637695,92.0871294900711,92.991693911866,95.1422776758471,94.6314347635673,93.9730352238513,90.0999984741211,94.4654445463654,94.7464467221341,89.879997253418,94.7174619293061,91.6414184570312
Armenia,ARM,Poverty headcount ratio at $8.30 a day (2021 PPP) (% of population),SI.POV.UMIC,84.6,84.9,76.2,70.7,66.8,59.7,56.3,65,66,63,59.6,57.4,55.2,50.7,45.9,52.7,52.8,57.1,58.2,57,55.7
Armenia,ARM,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26.4,27,26.5,24.8
Armenia,ARM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1535.20452885187,1759.64684829386,1955.22262459229,2240.09273209788,2551.43546358452,2919.3734936373,3141.33193500774,2716.97436280471,2796.08143428043,2943.83687119315,3159.75860786889,3266.29882999873,3393.09252326884,3512.39350276709,3533.88503607007,3815.3747426037,4027.83393010979,4343.45839583019,4032.09043454955,4264.79961505187,4791.00481712183
Aruba,ABW,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.87220001220703,..,4.35698986053467,4.62321996688843,..,4.70254993438721,4.82730007171631,5.79739999771118,6.75109004974365,5.91466999053955,6.3472900390625,6.44295978546143,5.85128021240234,5.88826990127563,5.49136018753052,4.45581996127504,4.54876355243615,4.43503686776957,..,3.61855755636695,..
Aruba,ABW,"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,19.38926,..,17.7411,17.61527,..,..,..,..,..,..,25.09578,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,..,..,80.5825271606445,96.1165084838867,96.1352691650391,96.6183547973633,96.1538467407227,88.6255950927734,88.1516571044922,93.8388595581055,93.3649291992188,94.7867279052734,92.3809509277344,92.3809509277344,93.3333358764648,95.2380981445312,95.2830200195312,95.7547149658203,96.2264175415039,97.1698150634766,97.6415100097656
