Country Name,Country Code,Series Name,Series Code,1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
Albania,ALB,Poverty headcount ratio at $8.30 a day (2021 PPP) (% of population),SI.POV.UMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,58.6,..,..,..,..,..,61,..,..,50,..,..,43.4,..,..,..,45.9,..,46.5,32.8,32.9,32.7,24.1,21.5,19.9,..,..,..,..,..
Albania,ALB,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25.4,..,..,18.5,..,..,12.4,..,..,..,14.3,..,..,..,23.7,23.4,23,21.8,22,20.6,19.7,..,..,..
Albania,ALB,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,..,..,..,..,3.64864854723079,0.79584007109321,-1.01680217228541,-3.30749720231947,-0.290595348322213,3.61465554406625,-2.74949637948959,-3.26252233446826,6.92361728508746,-11.1879052989609,-27.566820834883,-6.62255120696442,10.2299493392305,8.96976165854495,14.0244959350984,8.00551384353483,-11.1576605254893,8.99380682261059,12.9639268824224,8.14996793452505,9.89019357107392,4.94262296313663,5.72810598121802,5.70712308403314,5.67025027957055,6.68998139667232,7.30798262922809,7.73056161381389,3.38511539501225,3.48564808644622,2.73953255678821,2.5545386692104,3.28889031489732,3.83017022939833,3.81743447071763,5.52482598081943,4.88935288088643,5.28357949627288,3.64975808463876,-1.81016536329729,10.6641494274411,6.45698822084806,5.63293544264612,5.66395904797913,..
Albania,ALB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,1823.48926046182,1890.02197487257,1905.06352710108,1885.6927997741,1823.32356317723,1818.02506971777,1883.74041369284,1831.94703921937,1772.17935790921,1894.87827425617,1682.8810874018,1218.96427317362,1138.23773998809,1254.67888414888,1367.22058963712,1558.96638565461,1683.76965547424,1495.90035328523,1630.43874131845,1841.80762760566,1991.91435867116,2188.91854451375,2297.10853513924,2428.68934653563,2567.29763687121,2712.86983830331,2894.36032580174,3105.8796756386,3345.98161761476,3459.24695646692,3579.82413181046,3677.89457937717,3771.84781862015,3895.89975621942,4045.11934884933,4199.53912925398,4431.55635814168,4648.23078660658,4893.82375538717,5072.43648354739,4980.61699524696,5511.75743402862,5867.65096230557,6198.17195301204,6549.23387415397,..
Algeria,DZA,"Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.UP.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,27.3799991607666,..,28.0599994659424,..,..,17.0300006866455,..,..,..,..,..,..,..,23.3973197937012,..,..,..,..,..,..
Algeria,DZA,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24.1499996185303,..,25.4200000762939,..,..,13.9799995422363,..,..,..,..,..,..,..,24.1083202362061,..,..,..,..,..,..
Algeria,DZA,"Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.UP.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.8999996185303,..,22.75,..,..,11.4799995422363,..,..,..,..,..,..,..,24.826940536499,..,..,..,..,..,..
Algeria,DZA,Poverty headcount ratio at $8.30 a day (2021 PPP) (% of population),SI.POV.UMIC,..,..,..,..,..,..,..,..,..,..,..,..,67.7,..,..,..,..,..,..,65.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,41.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,12.2,..,..,..,..,..,..,22.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.5,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.56112872678158,1.50485663144283,6.15192488397878,4.32153384386436,-2.29975786801904,-0.287791268389398,2.91098891233696,1.88412406994871,2.05622585528499,0.229398496603636,-2.85296270395477,-3.65704095206092,-3.73441250470079,1.67998285930979,-1.66808064996022,-3.52712947648031,-0.649140042449275,-4.42745904751482,-3.0685083752782,1.67474517206692,2.08184989450046,-0.767068614422456,3.43950503955708,1.77694241787516,2.35726435010288,1.59517814379704,4.00705031536965,5.09333212662064,3.05086148235007,3.86890214242119,1.32618894855368,1.39346833661227,0.652527943948144,-0.72042057547074,2.77921908194712,1.00399237129356,0.379563284418055,0.548743629610698,2.00005200987388,1.09962061859601,1.78594064734014,-0.541667024495979,-0.546019580108478,-0.939992962004737,-6.61247509707083,2.13263632683078,1.96825188100587,2.55120301943617,2.25996527082104,..
